VARIABLES = "X","Y","Z","cp"
ZONE T="CFL3D, grid 1"
 -2.477601051E+00 0.000000000E+00 0.000000000E+00 2.277748892E-03
 -2.388329744E+00 0.000000000E+00 0.000000000E+00 2.352254698E-03
 -2.302273989E+00 0.000000000E+00 0.000000000E+00 2.432720968E-03
 -2.219317675E+00 0.000000000E+00 0.000000000E+00 2.513187239E-03
 -2.139349699E+00 0.000000000E+00 0.000000000E+00 2.599613974E-03
 -2.062261820E+00 0.000000000E+00 0.000000000E+00 2.689020941E-03
 -1.987950563E+00 0.000000000E+00 0.000000000E+00 2.784388373E-03
 -1.916315794E+00 0.000000000E+00 0.000000000E+00 2.882736037E-03
 -1.847261071E+00 0.000000000E+00 0.000000000E+00 2.984063933E-03
 -1.780693293E+00 0.000000000E+00 0.000000000E+00 3.091352293E-03
 -1.716523051E+00 0.000000000E+00 0.000000000E+00 3.201620886E-03
 -1.654663801E+00 0.000000000E+00 0.000000000E+00 3.314869711E-03
 -1.595032454E+00 0.000000000E+00 0.000000000E+00 3.434079001E-03
 -1.537548423E+00 0.000000000E+00 0.000000000E+00 3.559248755E-03
 -1.482134581E+00 0.000000000E+00 0.000000000E+00 3.684418509E-03
 -1.428716063E+00 0.000000000E+00 0.000000000E+00 3.818528960E-03
 -1.377221227E+00 0.000000000E+00 0.000000000E+00 3.955619875E-03
 -1.327580571E+00 0.000000000E+00 0.000000000E+00 4.095690791E-03
 -1.279727340E+00 0.000000000E+00 0.000000000E+00 4.241722170E-03
 -1.233597040E+00 0.000000000E+00 0.000000000E+00 4.390733782E-03
 -1.189127684E+00 0.000000000E+00 0.000000000E+00 4.548686091E-03
 -1.146259189E+00 0.000000000E+00 0.000000000E+00 4.706638400E-03
 -1.104933977E+00 0.000000000E+00 0.000000000E+00 4.870551173E-03
 -1.065096498E+00 0.000000000E+00 0.000000000E+00 5.037444178E-03
 -1.026692867E+00 0.000000000E+00 0.000000000E+00 5.210297648E-03
 -9.896716475E-01 0.000000000E+00 0.000000000E+00 5.386131350E-03
 -9.896716475E-01 0.000000000E+00 0.000000000E+00 5.386131350E-03
 -9.539828300E-01 0.000000000E+00 0.000000000E+00 5.567925517E-03
 -9.195784330E-01 0.000000000E+00 0.000000000E+00 5.752699915E-03
 -8.864120841E-01 0.000000000E+00 0.000000000E+00 5.943434779E-03
 -8.544391394E-01 0.000000000E+00 0.000000000E+00 6.137149874E-03
 -8.236165643E-01 0.000000000E+00 0.000000000E+00 6.333845202E-03
 -7.939029336E-01 0.000000000E+00 0.000000000E+00 6.536500994E-03
 -7.652581334E-01 0.000000000E+00 0.000000000E+00 6.742137019E-03
 -7.376436591E-01 0.000000000E+00 0.000000000E+00 6.950753275E-03
 -7.110222578E-01 0.000000000E+00 0.000000000E+00 7.165329996E-03
 -6.853582263E-01 0.000000000E+00 0.000000000E+00 7.382886950E-03
 -6.606168747E-01 0.000000000E+00 0.000000000E+00 7.603424136E-03
 -6.367649436E-01 0.000000000E+00 0.000000000E+00 7.826941088E-03
 -6.137703061E-01 0.000000000E+00 0.000000000E+00 8.053438738E-03
 -5.916020870E-01 0.000000000E+00 0.000000000E+00 8.285896853E-03
 -5.702303052E-01 0.000000000E+00 0.000000000E+00 8.521335199E-03
 -5.496262908E-01 0.000000000E+00 0.000000000E+00 8.756773546E-03
 -5.297622681E-01 0.000000000E+00 0.000000000E+00 8.998172358E-03
 -5.106114745E-01 0.000000000E+00 0.000000000E+00 9.242551401E-03
 -4.921481311E-01 0.000000000E+00 0.000000000E+00 9.486930445E-03
 -4.743474126E-01 0.000000000E+00 0.000000000E+00 9.734289721E-03
 -4.571853280E-01 0.000000000E+00 0.000000000E+00 9.987609461E-03
 -4.406387806E-01 0.000000000E+00 0.000000000E+00 1.023794897E-02
 -4.246855080E-01 0.000000000E+00 0.000000000E+00 1.049424894E-02
 -4.093039930E-01 0.000000000E+00 0.000000000E+00 1.075352915E-02
 -3.944735229E-01 0.000000000E+00 0.000000000E+00 1.101280935E-02
 -3.801741898E-01 0.000000000E+00 0.000000000E+00 1.127506979E-02
 -3.663866818E-01 0.000000000E+00 0.000000000E+00 1.153733023E-02
 -3.530924618E-01 0.000000000E+00 0.000000000E+00 1.179959066E-02
 -3.402736187E-01 0.000000000E+00 0.000000000E+00 1.206781156E-02
 -3.279129267E-01 0.000000000E+00 0.000000000E+00 1.233305223E-02
 -3.159936965E-01 0.000000000E+00 0.000000000E+00 1.260425337E-02
 -3.044999242E-01 0.000000000E+00 0.000000000E+00 1.286949404E-02
 -2.934161127E-01 0.000000000E+00 0.000000000E+00 1.314069517E-02
 -2.827273309E-01 0.000000000E+00 0.000000000E+00 1.341189630E-02
 -2.724192142E-01 0.000000000E+00 0.000000000E+00 1.368309744E-02
 -2.624778748E-01 0.000000000E+00 0.000000000E+00 1.395429857E-02
 -2.528899014E-01 0.000000000E+00 0.000000000E+00 1.422847994E-02
 -2.436424345E-01 0.000000000E+00 0.000000000E+00 1.449968107E-02
 -2.347229719E-01 0.000000000E+00 0.000000000E+00 1.477088220E-02
 -2.261195332E-01 0.000000000E+00 0.000000000E+00 1.504208334E-02
 -2.178205401E-01 0.000000000E+00 0.000000000E+00 1.531328447E-02
 -2.098148018E-01 0.000000000E+00 0.000000000E+00 1.558448561E-02
 -2.020915598E-01 0.000000000E+00 0.000000000E+00 1.585568674E-02
 -1.946403831E-01 0.000000000E+00 0.000000000E+00 1.612688787E-02
 -1.946403831E-01 0.000000000E+00 0.000000000E+00 1.612688787E-02
 -1.874512732E-01 0.000000000E+00 0.000000000E+00 1.639808901E-02
 -1.805145442E-01 0.000000000E+00 0.000000000E+00 1.666332968E-02
 -1.738208532E-01 0.000000000E+00 0.000000000E+00 1.693453081E-02
 -1.673611701E-01 0.000000000E+00 0.000000000E+00 1.720275171E-02
 -1.611268222E-01 0.000000000E+00 0.000000000E+00 1.746799238E-02
 -1.551094055E-01 0.000000000E+00 0.000000000E+00 1.773025282E-02
 -1.493008286E-01 0.000000000E+00 0.000000000E+00 1.799847372E-02
 -1.436932534E-01 0.000000000E+00 0.000000000E+00 1.826073416E-02
 -1.382791400E-01 0.000000000E+00 0.000000000E+00 1.852001436E-02
 -1.330512166E-01 0.000000000E+00 0.000000000E+00 1.878227480E-02
 -1.280024052E-01 0.000000000E+00 0.000000000E+00 1.904155500E-02
 -1.231259406E-01 0.000000000E+00 0.000000000E+00 1.930083521E-02
 -1.184152439E-01 0.000000000E+00 0.000000000E+00 1.955713518E-02
 -1.138639748E-01 0.000000000E+00 0.000000000E+00 1.981343515E-02
 -1.094660088E-01 0.000000000E+00 0.000000000E+00 2.006973512E-02
 -1.052154228E-01 0.000000000E+00 0.000000000E+00 2.032007463E-02
 -1.011064947E-01 0.000000000E+00 0.000000000E+00 2.057637461E-02
 -9.713368863E-02 0.000000000E+00 0.000000000E+00 2.082671411E-02
 -9.329166263E-02 0.000000000E+00 0.000000000E+00 2.107705362E-02
 -8.957523853E-02 0.000000000E+00 0.000000000E+00 2.132739313E-02
 -8.597940952E-02 0.000000000E+00 0.000000000E+00 2.157475241E-02
 -8.249934018E-02 0.000000000E+00 0.000000000E+00 2.182211168E-02
 -7.913035154E-02 0.000000000E+00 0.000000000E+00 2.207245119E-02
 -7.586789131E-02 0.000000000E+00 0.000000000E+00 2.231981046E-02
 -7.270757854E-02 0.000000000E+00 0.000000000E+00 2.256716974E-02
 -6.964515895E-02 0.000000000E+00 0.000000000E+00 2.281452902E-02
 -6.667650491E-02 0.000000000E+00 0.000000000E+00 2.306188829E-02
 -6.379762292E-02 0.000000000E+00 0.000000000E+00 2.331222780E-02
 -6.100463122E-02 0.000000000E+00 0.000000000E+00 2.355958708E-02
 -5.829377472E-02 0.000000000E+00 0.000000000E+00 2.381290682E-02
 -5.566140264E-02 0.000000000E+00 0.000000000E+00 2.406324632E-02
 -5.310396850E-02 0.000000000E+00 0.000000000E+00 2.431656606E-02
 -5.061803013E-02 0.000000000E+00 0.000000000E+00 2.457286604E-02
 -4.820024595E-02 0.000000000E+00 0.000000000E+00 2.483214624E-02
 -4.584735259E-02 0.000000000E+00 0.000000000E+00 2.509440668E-02
 -4.355618730E-02 0.000000000E+00 0.000000000E+00 2.535666712E-02
 -4.132366180E-02 0.000000000E+00 0.000000000E+00 2.562786825E-02
 -3.914677724E-02 0.000000000E+00 0.000000000E+00 2.590204962E-02
 -3.702259436E-02 0.000000000E+00 0.000000000E+00 2.618517168E-02
 -3.494825587E-02 0.000000000E+00 0.000000000E+00 2.647425421E-02
 -3.292097151E-02 0.000000000E+00 0.000000000E+00 2.677227743E-02
 -3.093801253E-02 0.000000000E+00 0.000000000E+00 2.708222158E-02
 -2.899670415E-02 0.000000000E+00 0.000000000E+00 2.740408666E-02
 -2.709443681E-02 0.000000000E+00 0.000000000E+00 2.773638256E-02
 -2.709443681E-02 0.000000000E+00 0.000000000E+00 2.773638256E-02
 -2.522864752E-02 0.000000000E+00 0.000000000E+00 2.808954008E-02
 -2.339682542E-02 0.000000000E+00 0.000000000E+00 2.846206911E-02
 -2.159650251E-02 0.000000000E+00 0.000000000E+00 2.885844000E-02
 -1.982525736E-02 0.000000000E+00 0.000000000E+00 2.928461321E-02
 -1.808070391E-02 0.000000000E+00 0.000000000E+00 2.974952944E-02
 -1.636049338E-02 0.000000000E+00 0.000000000E+00 3.025616892E-02
 -1.466230955E-02 0.000000000E+00 0.000000000E+00 3.082241304E-02
 -1.298386604E-02 0.000000000E+00 0.000000000E+00 3.147508577E-02
 -1.132290438E-02 0.000000000E+00 0.000000000E+00 3.225888684E-02
 -9.677186608E-03 0.000000000E+00 0.000000000E+00 3.316785768E-02
 -8.044498041E-03 0.000000000E+00 0.000000000E+00 3.413643315E-02
 -6.422639824E-03 0.000000000E+00 0.000000000E+00 3.527190164E-02
 -4.809428938E-03 0.000000000E+00 0.000000000E+00 3.766800836E-02
 -3.202693071E-03 0.000000000E+00 0.000000000E+00 4.403080419E-02
 -1.600269228E-03 0.000000000E+00 0.000000000E+00 5.388345197E-02
 0.000000000E+00 0.000000000E+00 0.000000000E+00 4.884387925E-02
 1.606264967E-03 0.000000000E+00 0.000000000E+00 2.822663076E-02
 3.237759229E-03 0.000000000E+00 0.000000000E+00 2.046908624E-02
 4.894822836E-03 0.000000000E+00 0.000000000E+00 2.279366739E-02
 6.577799562E-03 0.000000000E+00 0.000000000E+00 2.318407781E-02
 8.287033997E-03 0.000000000E+00 0.000000000E+00 2.417351492E-02
 1.002287492E-02 0.000000000E+00 0.000000000E+00 2.484704740E-02
 1.178567298E-02 0.000000000E+00 0.000000000E+00 2.540435083E-02
 1.357578207E-02 0.000000000E+00 0.000000000E+00 2.581264265E-02
 1.539355703E-02 0.000000000E+00 0.000000000E+00 2.613450773E-02
 1.723935641E-02 0.000000000E+00 0.000000000E+00 2.638782747E-02
 1.911354065E-02 0.000000000E+00 0.000000000E+00 2.659942396E-02
 2.101647109E-02 0.000000000E+00 0.000000000E+00 2.678121813E-02
 2.294851467E-02 0.000000000E+00 0.000000000E+00 2.694215067E-02
 2.491003834E-02 0.000000000E+00 0.000000000E+00 2.708818205E-02
 2.690140903E-02 0.000000000E+00 0.000000000E+00 2.722825296E-02
 2.892299928E-02 0.000000000E+00 0.000000000E+00 2.735640295E-02
 3.097517975E-02 0.000000000E+00 0.000000000E+00 2.748455293E-02
 3.305832669E-02 0.000000000E+00 0.000000000E+00 2.760972269E-02
 3.517281637E-02 0.000000000E+00 0.000000000E+00 2.773489244E-02
 3.731902316E-02 0.000000000E+00 0.000000000E+00 2.786006220E-02
 3.949733078E-02 0.000000000E+00 0.000000000E+00 2.799119242E-02
 4.170811921E-02 0.000000000E+00 0.000000000E+00 2.812232263E-02
 4.395176470E-02 0.000000000E+00 0.000000000E+00 2.825643308E-02
 4.622865468E-02 0.000000000E+00 0.000000000E+00 2.839650400E-02
 4.853916913E-02 0.000000000E+00 0.000000000E+00 2.853955515E-02
 5.088369548E-02 0.000000000E+00 0.000000000E+00 2.868856676E-02
 5.326262116E-02 0.000000000E+00 0.000000000E+00 2.884949930E-02
 5.567632616E-02 0.000000000E+00 0.000000000E+00 2.901192196E-02
 5.567632616E-02 0.000000000E+00 0.000000000E+00 2.901192196E-02
 5.812519789E-02 0.000000000E+00 0.000000000E+00 2.917434461E-02
 6.060962752E-02 0.000000000E+00 0.000000000E+00 2.934123762E-02
 6.312999874E-02 0.000000000E+00 0.000000000E+00 2.952005155E-02
 6.568669528E-02 0.000000000E+00 0.000000000E+00 2.970780618E-02
 6.828010082E-02 0.000000000E+00 0.000000000E+00 2.989854105E-02
 7.091061771E-02 0.000000000E+00 0.000000000E+00 3.010119684E-02
 7.357861102E-02 0.000000000E+00 0.000000000E+00 3.030683286E-02
 7.628447562E-02 0.000000000E+00 0.000000000E+00 3.052438982E-02
 7.902859896E-02 0.000000000E+00 0.000000000E+00 3.075088747E-02
 8.181135356E-02 0.000000000E+00 0.000000000E+00 3.098334558E-02
 8.463312685E-02 0.000000000E+00 0.000000000E+00 3.122772463E-02
 8.749429882E-02 0.000000000E+00 0.000000000E+00 3.148104623E-02
 9.039524198E-02 0.000000000E+00 0.000000000E+00 3.174330667E-02
 9.333634377E-02 0.000000000E+00 0.000000000E+00 3.201450780E-02
 9.631796926E-02 0.000000000E+00 0.000000000E+00 3.229762986E-02
 9.934049100E-02 0.000000000E+00 0.000000000E+00 3.259267285E-02
 1.024042815E-01 0.000000000E+00 0.000000000E+00 3.289963678E-02
 1.055097058E-01 0.000000000E+00 0.000000000E+00 3.321554139E-02
 1.086571217E-01 0.000000000E+00 0.000000000E+00 3.354634717E-02
 1.118469015E-01 0.000000000E+00 0.000000000E+00 3.388907388E-02
 1.150793955E-01 0.000000000E+00 0.000000000E+00 3.424372151E-02
 1.183549538E-01 0.000000000E+00 0.000000000E+00 3.461625054E-02
 1.216739267E-01 0.000000000E+00 0.000000000E+00 3.500070050E-02
 1.250366569E-01 0.000000000E+00 0.000000000E+00 3.540005162E-02
 1.284434944E-01 0.000000000E+00 0.000000000E+00 3.581430390E-02
 1.318947524E-01 0.000000000E+00 0.000000000E+00 3.624643758E-02
 1.353907883E-01 0.000000000E+00 0.000000000E+00 3.669645265E-02
 1.389319003E-01 0.000000000E+00 0.000000000E+00 3.716434911E-02
 1.425184160E-01 0.000000000E+00 0.000000000E+00 3.765012696E-02
 1.461506635E-01 0.000000000E+00 0.000000000E+00 3.815676644E-02
 1.498289257E-01 0.000000000E+00 0.000000000E+00 3.868426755E-02
 1.535535157E-01 0.000000000E+00 0.000000000E+00 3.923263028E-02
 1.573247313E-01 0.000000000E+00 0.000000000E+00 3.980483487E-02
 1.611428410E-01 0.000000000E+00 0.000000000E+00 4.040088132E-02
 1.650081277E-01 0.000000000E+00 0.000000000E+00 4.102076963E-02
 1.689208597E-01 0.000000000E+00 0.000000000E+00 4.167046025E-02
 1.728813201E-01 0.000000000E+00 0.000000000E+00 4.234399274E-02
 1.768897325E-01 0.000000000E+00 0.000000000E+00 4.305030778E-02
 1.809463501E-01 0.000000000E+00 0.000000000E+00 4.378642514E-02
 1.850514114E-01 0.000000000E+00 0.000000000E+00 4.455830529E-02
 1.892051548E-01 0.000000000E+00 0.000000000E+00 4.535998777E-02
 1.934077740E-01 0.000000000E+00 0.000000000E+00 4.620339349E-02
 1.976594776E-01 0.000000000E+00 0.000000000E+00 4.708554223E-02
 2.019604743E-01 0.000000000E+00 0.000000000E+00 4.801090434E-02
 2.019604743E-01 0.000000000E+00 0.000000000E+00 4.801090434E-02
 2.063109279E-01 0.000000000E+00 0.000000000E+00 4.897202924E-02
 2.107110322E-01 0.000000000E+00 0.000000000E+00 4.998232797E-02
 2.151609361E-01 0.000000000E+00 0.000000000E+00 5.104329064E-02
 2.196607888E-01 0.000000000E+00 0.000000000E+00 5.215491727E-02
 2.242107242E-01 0.000000000E+00 0.000000000E+00 5.332912877E-02
 2.288108766E-01 0.000000000E+00 0.000000000E+00 5.455996469E-02
 2.334613651E-01 0.000000000E+00 0.000000000E+00 5.585636571E-02
 2.381622493E-01 0.000000000E+00 0.000000000E+00 5.722131208E-02
 2.429136485E-01 0.000000000E+00 0.000000000E+00 5.866374448E-02
 2.477156222E-01 0.000000000E+00 0.000000000E+00 6.018366292E-02
 2.525682449E-01 0.000000000E+00 0.000000000E+00 6.179000810E-02
 2.574715018E-01 0.000000000E+00 0.000000000E+00 6.349171698E-02
 2.624254823E-01 0.000000000E+00 0.000000000E+00 6.529475749E-02
 2.674301565E-01 0.000000000E+00 0.000000000E+00 6.720806658E-02
 2.724855542E-01 0.000000000E+00 0.000000000E+00 6.924356520E-02
 2.775916159E-01 0.000000000E+00 0.000000000E+00 7.141019404E-02
 2.827483416E-01 0.000000000E+00 0.000000000E+00 7.372285426E-02
 2.879556417E-01 0.000000000E+00 0.000000000E+00 7.619942725E-02
 2.932134569E-01 0.000000000E+00 0.000000000E+00 7.886077464E-02
 2.985217273E-01 0.000000000E+00 0.000000000E+00 8.173073828E-02
 3.038803041E-01 0.000000000E+00 1.682744721E-09 8.483017981E-02
 3.092890978E-01 0.000000000E+00 5.523227031E-08 8.820380270E-02
 3.147479594E-01 0.000000000E+00 3.505594748E-07 9.188140929E-02
 3.202567399E-01 0.000000000E+00 1.245746489E-06 9.587194026E-02
 3.258152306E-01 0.000000000E+00 3.279076509E-06 1.001843363E-01
 3.314232230E-01 0.000000000E+00 7.179905424E-06 1.048156172E-01
 3.370805681E-01 0.000000000E+00 1.387816155E-05 1.097508818E-01
 3.427869678E-01 0.000000000E+00 2.451221917E-05 1.149722487E-01
 3.485421836E-01 0.000000000E+00 4.043490117E-05 1.204618365E-01
 3.543459177E-01 0.000000000E+00 6.321731053E-05 1.261779219E-01
 3.601979017E-01 0.000000000E+00 9.465029871E-05 1.320877224E-01
 3.660977483E-01 0.000000000E+00 1.367432269E-04 1.381495148E-01
 3.720450699E-01 0.000000000E+00 1.917198824E-04 1.443156153E-01
 3.780395389E-01 0.000000000E+00 2.620111045E-04 1.505264193E-01
 3.840806186E-01 0.000000000E+00 3.502443142E-04 1.567312628E-01
 3.901678622E-01 0.000000000E+00 4.592291079E-04 1.628675610E-01
 3.963007331E-01 0.000000000E+00 5.919394316E-04 1.688727289E-01
 4.024785757E-01 0.000000000E+00 7.514915196E-04 1.746841818E-01
 4.087007940E-01 0.000000000E+00 9.411186329E-04 1.802244335E-01
 4.149666429E-01 0.000000000E+00 1.164140762E-03 1.854368597E-01
 4.212752879E-01 0.000000000E+00 1.423931331E-03 1.902469546E-01
 4.276258647E-01 0.000000000E+00 1.723879948E-03 1.945831925E-01
 4.340174794E-01 0.000000000E+00 2.067351714E-03 1.983829886E-01
 4.404490292E-01 0.000000000E+00 2.457642695E-03 2.015792876E-01
 4.404490292E-01 0.000000000E+00 2.457642695E-03 2.015792876E-01
 4.469194710E-01 0.000000000E+00 2.897934290E-03 2.040871531E-01
 4.534275532E-01 0.000000000E+00 3.391245380E-03 2.058395296E-01
 4.599721134E-01 0.000000000E+00 3.940382507E-03 2.067783028E-01
 4.665518105E-01 0.000000000E+00 4.547889810E-03 2.068379074E-01
 4.731652737E-01 0.000000000E+00 5.215997808E-03 2.059408575E-01
 4.798111618E-01 0.000000000E+00 5.946584977E-03 2.040275484E-01
 4.864880145E-01 0.000000000E+00 6.741120480E-03 2.010383755E-01
 4.931944907E-01 0.000000000E+00 7.600631565E-03 1.968988329E-01
 4.999292195E-01 0.000000000E+00 8.525667712E-03 1.915552765E-01
 5.066908002E-01 0.000000000E+00 9.516260587E-03 1.849421412E-01
 5.134780407E-01 0.000000000E+00 1.057191286E-02 1.770028025E-01
 5.202897191E-01 0.000000000E+00 1.169156283E-02 1.676836163E-01
 5.271247625E-01 0.000000000E+00 1.287358347E-02 1.569219977E-01
 5.339823365E-01 0.000000000E+00 1.411577594E-02 1.446762234E-01
 5.408614874E-01 0.000000000E+00 1.541534904E-02 1.308986098E-01
 5.477616787E-01 0.000000000E+00 1.676896401E-02 1.155355126E-01
 5.546824932E-01 0.000000000E+00 1.817270182E-02 9.857203066E-02
 5.616235137E-01 0.000000000E+00 1.962209865E-02 7.996048033E-02
 5.685847402E-01 0.000000000E+00 2.111217193E-02 5.968894437E-02
 5.755661130E-01 0.000000000E+00 2.263742127E-02 3.774847463E-02
 5.825679898E-01 0.000000000E+00 2.419186570E-02 1.413609274E-02
 5.895906687E-01 0.000000000E+00 2.576905861E-02 -1.113329642E-02
 5.966346264E-01 0.000000000E+00 2.736213617E-02 -3.802393004E-02
 6.037005186E-01 0.000000000E+00 2.896382287E-02 -6.649111211E-02
 6.107890606E-01 0.000000000E+00 3.056647629E-02 -9.646330774E-02
 6.179008484E-01 0.000000000E+00 3.216211870E-02 -1.278391927E-01
 6.250367761E-01 0.000000000E+00 3.374247625E-02 -1.605025381E-01
 6.321974993E-01 0.000000000E+00 3.529901057E-02 -1.942983717E-01
 6.393837333E-01 0.000000000E+00 3.682298586E-02 -2.290270180E-01
 6.465959549E-01 0.000000000E+00 3.830549493E-02 -2.644738853E-01
 6.538345814E-01 0.000000000E+00 3.973753378E-02 -3.003678024E-01
 6.610997915E-01 0.000000000E+00 4.111006483E-02 -3.363988101E-01
 6.683915854E-01 0.000000000E+00 4.241409525E-02 -3.722271621E-01
 6.757094860E-01 0.000000000E+00 4.364075884E-02 -4.074624479E-01
 6.830529571E-01 0.000000000E+00 4.478140175E-02 -4.416874349E-01
 6.904208660E-01 0.000000000E+00 4.582770541E-02 -4.744521081E-01
 6.978118420E-01 0.000000000E+00 4.677178338E-02 -5.053035021E-01
 7.052240968E-01 0.000000000E+00 4.760630429E-02 -5.337587595E-01
 7.126555443E-01 0.000000000E+00 4.832459241E-02 -5.593529940E-01
 7.201035023E-01 0.000000000E+00 4.892076924E-02 -5.816540718E-01
 7.275652289E-01 0.000000000E+00 4.938984662E-02 -6.002715826E-01
 7.350375056E-01 0.000000000E+00 4.972783476E-02 -6.148449183E-01
 7.425169349E-01 0.000000000E+00 4.993180931E-02 -6.251118183E-01
 7.500000000E-01 0.000000000E+00 5.000000075E-02 -6.309396625E-01
 7.500000000E-01 0.000000000E+00 5.000000075E-02 -6.309396625E-01
 7.574830651E-01 0.000000000E+00 4.993180931E-02 -6.321809292E-01
 7.649624944E-01 0.000000000E+00 4.972783104E-02 -6.288281679E-01
 7.724347711E-01 0.000000000E+00 4.938984662E-02 -6.210497618E-01
 7.798964977E-01 0.000000000E+00 4.892076552E-02 -6.090155840E-01
 7.873444557E-01 0.000000000E+00 4.832458869E-02 -5.929968357E-01
 7.947759032E-01 0.000000000E+00 4.760629684E-02 -5.733630657E-01
 8.021881580E-01 0.000000000E+00 4.677177593E-02 -5.505195856E-01
 8.095791340E-01 0.000000000E+00 4.582769424E-02 -5.248866081E-01
 8.169470429E-01 0.000000000E+00 4.478139058E-02 -4.969230592E-01
 8.242905140E-01 0.000000000E+00 4.364074767E-02 -4.671088159E-01
 8.316084146E-01 0.000000000E+00 4.241408408E-02 -4.358849227E-01
 8.389002085E-01 0.000000000E+00 4.111005366E-02 -4.036954343E-01
 8.461654186E-01 0.000000000E+00 3.973752260E-02 -3.709456623E-01
 8.534040451E-01 0.000000000E+00 3.830548003E-02 -3.380111158E-01
 8.606162667E-01 0.000000000E+00 3.682297096E-02 -3.052255809E-01
 8.678025007E-01 0.000000000E+00 3.529899940E-02 -2.728900611E-01
 8.749632239E-01 0.000000000E+00 3.374246135E-02 -2.412549108E-01
 8.820991516E-01 0.000000000E+00 3.216210380E-02 -2.105316967E-01
 8.892109394E-01 0.000000000E+00 3.056646138E-02 -1.808992475E-01
 8.962994814E-01 0.000000000E+00 2.896380797E-02 -1.524946541E-01
 9.033653736E-01 0.000000000E+00 2.736212127E-02 -1.254222244E-01
 9.104093313E-01 0.000000000E+00 2.576904371E-02 -9.975944459E-02
 9.174320102E-01 0.000000000E+00 2.419185080E-02 -7.554803789E-02
 9.244338870E-01 0.000000000E+00 2.263740823E-02 -5.281184241E-02
 9.314152598E-01 0.000000000E+00 2.111215889E-02 -3.156278655E-02
 9.383764863E-01 0.000000000E+00 1.962208562E-02 -1.178596728E-02
 9.453175068E-01 0.000000000E+00 1.817268878E-02 6.551402155E-03
 9.522383213E-01 0.000000000E+00 1.676895097E-02 2.347316034E-02
 9.591385126E-01 0.000000000E+00 1.541533694E-02 3.901507333E-02
 9.660176635E-01 0.000000000E+00 1.411576383E-02 5.323972180E-02
 9.728752375E-01 0.000000000E+00 1.287357137E-02 6.617392600E-02
 9.797102809E-01 0.000000000E+00 1.169155166E-02 7.786835730E-02
 9.865219593E-01 0.000000000E+00 1.057190262E-02 8.838559687E-02
 9.933091998E-01 0.000000000E+00 9.516251273E-03 9.775246680E-02
 1.000070810E+00 0.000000000E+00 8.525658399E-03 1.060255915E-01
 1.006805539E+00 0.000000000E+00 7.600622717E-03 1.132377535E-01
 1.013512015E+00 0.000000000E+00 6.741112098E-03 1.194366366E-01
 1.020188808E+00 0.000000000E+00 5.946577527E-03 1.246699244E-01
 1.026834726E+00 0.000000000E+00 5.215991288E-03 1.289614588E-01
 1.033448219E+00 0.000000000E+00 4.547883291E-03 1.323678643E-01
 1.040027857E+00 0.000000000E+00 3.940376919E-03 1.349219233E-01
 1.046572447E+00 0.000000000E+00 3.391240258E-03 1.366623789E-01
 1.053080559E+00 0.000000000E+00 2.897929633E-03 1.376428753E-01
 1.059551001E+00 0.000000000E+00 2.457638504E-03 1.379110962E-01
 1.059551001E+00 0.000000000E+00 2.457638504E-03 1.379110962E-01
 1.065982580E+00 0.000000000E+00 2.067347988E-03 1.375147253E-01
 1.072374105E+00 0.000000000E+00 1.723876689E-03 1.364865452E-01
 1.078724742E+00 0.000000000E+00 1.423928421E-03 1.348861605E-01
 1.085033417E+00 0.000000000E+00 1.164138201E-03 1.327701956E-01
 1.091299176E+00 0.000000000E+00 9.411164792E-04 1.301952749E-01
 1.097521424E+00 0.000000000E+00 7.514897152E-04 1.272210032E-01
 1.103699327E+00 0.000000000E+00 5.919378600E-04 1.239069849E-01
 1.109832168E+00 0.000000000E+00 4.592278274E-04 1.203068644E-01
 1.115919352E+00 0.000000000E+00 3.502432664E-04 1.164802462E-01
 1.121960521E+00 0.000000000E+00 2.620102605E-04 1.124926955E-01
 1.127954960E+00 0.000000000E+00 1.917191985E-04 1.083918959E-01
 1.133902311E+00 0.000000000E+00 1.367427030E-04 1.042374521E-01
 1.139802098E+00 0.000000000E+00 9.464989125E-05 1.000740677E-01
 1.145654082E+00 0.000000000E+00 6.321701221E-05 9.595240653E-02
 1.151457787E+00 0.000000000E+00 4.043468653E-05 9.191419184E-02
 1.157212973E+00 0.000000000E+00 2.451207183E-05 8.799816668E-02
 1.162919402E+00 0.000000000E+00 1.387806515E-05 8.423413336E-02
 1.168576717E+00 0.000000000E+00 7.179846762E-06 8.065487444E-02
 1.174184799E+00 0.000000000E+00 3.279043767E-06 7.727529109E-02
 1.179743290E+00 0.000000000E+00 1.245730573E-06 7.411326468E-02
 1.185252070E+00 0.000000000E+00 3.505533073E-07 7.117177546E-02
 1.190710902E+00 0.000000000E+00 5.523072844E-08 6.845678389E-02
 1.196119666E+00 0.000000000E+00 1.682632367E-09 6.595934927E-02
 1.201478243E+00 0.000000000E+00 0.000000000E+00 6.367053092E-02
 1.206786513E+00 0.000000000E+00 0.000000000E+00 6.156649068E-02
 1.212044358E+00 0.000000000E+00 0.000000000E+00 5.961741880E-02
 1.217251658E+00 0.000000000E+00 0.000000000E+00 5.781139806E-02
 1.222408414E+00 0.000000000E+00 0.000000000E+00 5.612756684E-02
 1.227514505E+00 0.000000000E+00 0.000000000E+00 5.455698445E-02
 1.232569814E+00 0.000000000E+00 0.000000000E+00 5.308772996E-02
